bag_id,bag_size,person_idx,relationship,year_of_birth,education_num,survey_duration_mins,native_country,race,interview_mode,capital_gain,currency_code,education,capital_loss,survey_year,processing_flag,hours_per_week,workclass,capital_activity_flag,net_capital_asset,is_adult_flag,annual_hours_est,interviewer_id,occupation,sex,poverty_line_usd,education_tier,marital_status,label
4168,6,2,Husband,1945,10,36,United-States,White,in-person,0,USD,Some-college,0,1994,1.0,70,Self-emp-inc,0,0,1,3640,1413,Sales,Male,15141,Secondary,Married-civ-spouse,upper
4120,6,5,Husband,1971,9,44,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,54,Private,0,0,1,2808,1301,Exec-managerial,Male,15141,Secondary,Married-civ-spouse,upper
708,5,2,Unmarried,1944,13,50,Ireland,White,in-person,0,USD,Bachelors,0,1994,1.0,36,Private,0,0,1,1872,1475,Prof-specialty,Female,15141,Higher,Divorced,lower
1077,4,0,Own-child,1974,10,43,United-States,White,in-person,0,USD,Some-college,0,1994,1.0,35,Private,0,0,1,1820,1416,Adm-clerical,Female,15141,Secondary,Never-married,lower
3159,5,3,Own-child,1965,13,53,Philippines,Asian-Pac-Islander,in-person,0,USD,Bachelors,0,1994,1.0,64,Private,0,0,1,3328,1007,Prof-specialty,Male,15141,Higher,Never-married,middle
4409,7,2,Husband,1963,14,42,France,White,in-person,0,USD,Masters,0,1994,1.0,60,Private,0,0,1,3120,1347,Exec-managerial,Male,15141,Higher,Married-civ-spouse,upper
602,6,2,Husband,1951,9,42,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,42,Private,0,0,1,2184,1244,Machine-op-inspct,Male,15141,Secondary,Married-civ-spouse,lower
374,4,2,Not-in-family,1967,10,33,Jamaica,Black,in-person,0,USD,Some-college,0,1994,1.0,40,Private,0,0,1,2080,1463,Adm-clerical,Female,15141,Secondary,Never-married,lower
832,6,1,Not-in-family,1935,9,47,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,40,Private,0,0,1,2080,1347,Adm-clerical,Female,15141,Secondary,Divorced,lower
416,7,0,Husband,1959,4,53,Puerto-Rico,White,in-person,0,USD,7th-8th,0,1994,1.0,40,Private,0,0,1,2080,1189,Craft-repair,Male,15141,Primary,Married-civ-spouse,lower
958,3,0,Not-in-family,1960,9,62,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,40,Private,0,0,1,2080,1063,Other-service,Male,15141,Secondary,Never-married,lower
2087,4,1,Husband,1969,13,72,United-States,White,in-person,0,USD,Bachelors,0,1994,1.0,35,Private,0,0,1,1820,1007,Tech-support,Male,15141,Higher,Married-civ-spouse,middle
3360,6,0,Husband,1935,9,35,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,30,Private,0,0,1,1560,1205,Exec-managerial,Male,15141,Secondary,Married-civ-spouse,upper
669,7,2,Husband,1951,6,31,United-States,White,in-person,0,USD,10th,0,1994,1.0,40,Private,0,0,1,2080,1381,Adm-clerical,Male,15141,Primary,Married-civ-spouse,lower
2520,5,1,Husband,1938,9,36,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,48,Private,0,0,1,2496,1073,Transport-moving,Male,15141,Secondary,Married-civ-spouse,middle
3288,5,4,Wife,1965,13,50,United-States,White,in-person,0,USD,Bachelors,0,1994,1.0,46,Private,0,0,1,2392,1355,Prof-specialty,Female,15141,Higher,Married-civ-spouse,upper
446,7,0,Own-child,1971,10,47,United-States,White,in-person,0,USD,Some-college,0,1994,1.0,15,Private,0,0,1,780,1498,Adm-clerical,Female,15141,Secondary,Never-married,lower
1470,6,0,Husband,1950,10,43,United-States,White,in-person,0,USD,Some-college,0,1994,1.0,40,Private,0,0,1,2080,1488,Exec-managerial,Male,15141,Secondary,Married-civ-spouse,middle
3632,7,3,Husband,1951,9,28,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,44,Private,0,0,1,2288,1001,Machine-op-inspct,Male,15141,Secondary,Married-civ-spouse,upper
2705,5,4,Not-in-family,1965,13,33,United-States,White,in-person,0,USD,Bachelors,0,1994,1.0,40,Self-emp-inc,0,0,1,2080,1104,Sales,Male,15141,Higher,Never-married,middle
2622,4,1,Husband,1955,9,32,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,45,Self-emp-not-inc,0,0,1,2340,1287,Transport-moving,Male,15141,Secondary,Married-civ-spouse,middle
1504,6,4,Husband,1945,13,28,United-States,White,in-person,0,USD,Bachelors,0,1994,1.0,40,Private,0,0,1,2080,1384,Craft-repair,Male,15141,Higher,Married-civ-spouse,middle
2787,6,4,Husband,1952,9,40,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,48,Private,0,0,1,2496,1222,Prof-specialty,Male,15141,Secondary,Married-civ-spouse,middle
4271,6,2,Not-in-family,1923,10,35,United-States,White,in-person,0,USD,Some-college,0,1994,1.0,28,Private,0,0,1,1456,1018,Other-service,Female,15141,Secondary,Widowed,upper
2881,7,5,Own-child,1976,9,57,United-States,Asian-Pac-Islander,in-person,0,USD,HS-grad,0,1994,1.0,40,Private,0,0,1,2080,1269,Sales,Female,15141,Secondary,Never-married,middle
3859,5,3,Husband,1959,13,48,United-States,White,in-person,0,USD,Bachelors,0,1994,1.0,50,Self-emp-not-inc,0,0,1,2600,1145,Exec-managerial,Male,15141,Higher,Married-civ-spouse,upper
1108,6,1,Husband,1939,11,50,Germany,White,in-person,0,USD,Assoc-voc,1977,1994,1.0,50,Private,1,-1977,1,2600,1008,Prof-specialty,Male,15141,Secondary,Married-civ-spouse,lower
3695,5,4,Husband,1946,12,50,United-States,White,in-person,7298,USD,Assoc-acdm,0,1994,1.0,55,Private,1,7298,1,2860,1408,Exec-managerial,Male,15141,Secondary,Married-civ-spouse,upper
948,6,2,Not-in-family,1948,14,52,United-States,White,in-person,0,USD,Masters,0,1994,1.0,45,Self-emp-not-inc,0,0,1,2340,1172,Prof-specialty,Female,15141,Higher,Divorced,lower
2078,4,0,Unmarried,1957,13,68,United-States,White,in-person,4934,USD,Bachelors,0,1994,1.0,32,Private,1,4934,1,1664,1044,Prof-specialty,Female,15141,Higher,Separated,middle
3660,4,3,Own-child,1967,10,33,El-Salvador,White,in-person,0,USD,Some-college,0,1994,1.0,40,Private,0,0,1,2080,1214,Tech-support,Male,15141,Secondary,Never-married,upper
3614,7,3,Not-in-family,1952,14,50,United-States,White,in-person,0,USD,Masters,0,1994,1.0,48,Private,0,0,1,2496,1281,Prof-specialty,Male,15141,Higher,Never-married,upper
1575,7,6,Wife,1950,11,30,United-States,White,in-person,4386,USD,Assoc-voc,0,1994,1.0,40,Private,1,4386,1,2080,1059,Craft-repair,Female,15141,Secondary,Married-civ-spouse,middle
1186,7,5,Unmarried,1972,4,35,Mexico,White,in-person,0,USD,7th-8th,0,1994,1.0,40,Private,0,0,1,2080,1241,Other-service,Female,15141,Primary,Never-married,lower
1519,6,3,Husband,1959,9,48,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,40,Private,0,0,1,2080,1032,Craft-repair,Male,15141,Secondary,Married-civ-spouse,middle
1935,7,5,Husband,1953,15,48,United-States,White,in-person,15024,USD,Prof-school,0,1994,1.0,40,Self-emp-not-inc,1,15024,1,2080,1132,Exec-managerial,Male,15141,Higher,Married-civ-spouse,middle
3426,4,1,Husband,1952,12,52,United-States,White,in-person,0,USD,Assoc-acdm,0,1994,1.0,45,Private,0,0,1,2340,1195,Sales,Male,15141,Secondary,Married-civ-spouse,upper
593,4,3,Unmarried,1967,7,38,United-States,White,in-person,0,USD,11th,0,1994,1.0,45,Private,0,0,1,2340,1364,Exec-managerial,Female,15141,Primary,Never-married,lower
105,5,3,Not-in-family,1935,14,56,United-States,White,in-person,27828,USD,Masters,0,1994,1.0,45,Private,1,27828,1,2340,1058,Sales,Female,15141,Higher,Never-married,lower
3662,7,2,Own-child,1970,9,37,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,40,Private,0,0,1,2080,1377,Exec-managerial,Male,15141,Secondary,Never-married,upper
2067,4,3,Husband,1967,9,24,United-States,White,in-person,4386,USD,HS-grad,0,1994,1.0,40,Private,1,4386,1,2080,1471,Sales,Male,15141,Secondary,Married-civ-spouse,middle
2281,6,2,Husband,1950,10,30,United-States,White,in-person,7298,USD,Some-college,0,1994,1.0,40,Private,1,7298,1,2080,1242,Craft-repair,Male,15141,Secondary,Married-civ-spouse,middle
4340,5,1,Not-in-family,1966,13,57,United-States,White,in-person,0,USD,Bachelors,0,1994,1.0,40,Private,0,0,1,2080,1341,Prof-specialty,Female,15141,Higher,Never-married,upper
3614,7,4,Husband,1944,9,46,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,84,Self-emp-not-inc,0,0,1,4368,1007,Farming-fishing,Male,15141,Secondary,Married-civ-spouse,upper
3217,7,5,Unmarried,1951,10,46,United-States,White,in-person,0,USD,Some-college,0,1994,1.0,10,Private,0,0,1,520,1426,Sales,Female,15141,Secondary,Separated,upper
873,3,1,Not-in-family,1972,9,31,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,30,Private,0,0,1,1560,1207,Machine-op-inspct,Male,15141,Secondary,Never-married,lower
3654,7,3,Husband,1949,10,49,United-States,White,in-person,0,USD,Some-college,0,1994,1.0,65,Federal-gov,0,0,1,3380,1458,Transport-moving,Male,15141,Secondary,Married-civ-spouse,upper
3943,3,1,Husband,1961,9,44,South,Asian-Pac-Islander,in-person,0,USD,HS-grad,0,1994,1.0,45,Self-emp-inc,0,0,1,2340,1120,Sales,Male,15141,Secondary,Married-civ-spouse,upper
2183,5,2,Husband,1949,13,54,Thailand,Asian-Pac-Islander,in-person,0,USD,Bachelors,0,1994,1.0,40,Local-gov,0,0,1,2080,1399,Transport-moving,Male,15141,Higher,Married-civ-spouse,middle
1524,4,1,Husband,1942,13,40,United-States,White,in-person,0,USD,Bachelors,0,1994,1.0,60,Self-emp-not-inc,0,0,1,3120,1265,Prof-specialty,Male,15141,Higher,Married-civ-spouse,middle
3569,7,4,Husband,1954,13,49,United-States,White,in-person,0,USD,Bachelors,0,1994,1.0,40,Private,0,0,1,2080,1048,Prof-specialty,Male,15141,Higher,Married-civ-spouse,upper
1094,5,4,Husband,1967,11,28,United-States,White,in-person,0,USD,Assoc-voc,0,1994,1.0,40,Private,0,0,1,2080,1466,Farming-fishing,Male,15141,Secondary,Married-civ-spouse,lower
1444,5,2,Own-child,1973,10,30,United-States,White,in-person,0,USD,Some-college,0,1994,1.0,20,Private,0,0,1,1040,1001,Adm-clerical,Female,15141,Secondary,Never-married,middle
1629,5,4,Not-in-family,1950,9,55,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,45,Private,0,0,1,2340,1384,Craft-repair,Male,15141,Secondary,Divorced,middle
3515,5,2,Not-in-family,1941,14,46,United-States,White,in-person,0,USD,Masters,0,1994,1.0,35,Local-gov,0,0,1,1820,1400,Prof-specialty,Female,15141,Higher,Divorced,upper
1186,7,2,Not-in-family,1955,9,28,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,40,Private,0,0,1,2080,1051,Handlers-cleaners,Female,15141,Secondary,Divorced,lower
4452,6,4,Husband,1950,10,45,United-States,Black,in-person,0,USD,Some-college,0,1994,1.0,40,Private,0,0,1,2080,1251,Transport-moving,Male,15141,Secondary,Married-civ-spouse,upper
3399,5,4,Husband,1923,4,53,United-States,White,in-person,6514,USD,7th-8th,0,1994,1.0,40,Private,1,6514,1,2080,1387,Transport-moving,Male,15141,Primary,Married-civ-spouse,upper
2587,7,6,Not-in-family,1956,15,27,United-States,White,in-person,0,USD,Prof-school,0,1994,1.0,35,Private,0,0,1,1820,1272,Prof-specialty,Male,15141,Higher,Separated,middle
2353,6,2,Own-child,1970,13,42,United-States,White,in-person,0,USD,Bachelors,0,1994,1.0,35,Private,0,0,1,1820,1110,Sales,Female,15141,Higher,Never-married,middle
803,3,1,Husband,1951,10,52,United-States,White,in-person,0,USD,Some-college,0,1994,1.0,38,Private,0,0,1,1976,1420,Sales,Male,15141,Secondary,Married-civ-spouse,lower
2163,5,3,Husband,1946,10,32,United-States,White,in-person,0,USD,Some-college,0,1994,1.0,40,Private,0,0,1,2080,1163,Other-service,Male,15141,Secondary,Married-civ-spouse,middle
2181,6,0,Own-child,1977,6,53,United-States,Black,in-person,0,USD,10th,0,1994,1.0,20,Private,0,0,0,1040,1473,Other-service,Male,15141,Primary,Never-married,middle
2150,4,3,Wife,1968,6,50,United-States,White,in-person,0,USD,10th,0,1994,1.0,40,Private,0,0,1,2080,1185,Handlers-cleaners,Female,15141,Primary,Married-civ-spouse,middle
3345,7,4,Husband,1958,11,31,United-States,White,in-person,0,USD,Assoc-voc,1887,1994,1.0,50,Private,1,-1887,1,2600,1365,Exec-managerial,Male,15141,Secondary,Married-civ-spouse,upper
423,7,4,Not-in-family,1969,13,60,United-States,Black,in-person,0,USD,Bachelors,0,1994,1.0,38,Private,0,0,1,1976,1111,Exec-managerial,Female,15141,Higher,Never-married,lower
4114,3,2,Husband,1952,15,35,United-States,White,in-person,7298,USD,Prof-school,0,1994,1.0,35,Private,1,7298,1,1820,1267,Prof-specialty,Male,15141,Higher,Married-civ-spouse,upper
3343,7,6,Husband,1959,11,42,Dominican-Republic,White,in-person,0,USD,Assoc-voc,0,1994,1.0,40,Private,0,0,1,2080,1232,Sales,Male,15141,Secondary,Married-civ-spouse,upper
1061,3,2,Not-in-family,1957,9,45,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,32,Private,0,0,1,1664,1199,Other-service,Female,15141,Secondary,Never-married,lower
132,7,6,Unmarried,1949,10,38,United-States,White,in-person,0,USD,Some-college,0,1994,1.0,50,Self-emp-not-inc,0,0,1,2600,1165,Sales,Male,15141,Secondary,Separated,lower
9,6,3,Husband,1938,11,49,United-States,White,in-person,0,USD,Assoc-voc,0,1994,1.0,45,Private,0,0,1,2340,1499,Craft-repair,Male,15141,Secondary,Married-civ-spouse,lower
3610,7,3,Husband,1944,11,41,United-States,White,in-person,0,USD,Assoc-voc,0,1994,1.0,50,Private,0,0,1,2600,1472,Exec-managerial,Male,15141,Secondary,Married-civ-spouse,upper
4340,5,0,Wife,1965,9,51,Mexico,White,in-person,0,USD,HS-grad,0,1994,1.0,40,Private,0,0,1,2080,1198,Handlers-cleaners,Female,15141,Secondary,Married-civ-spouse,upper
3676,7,4,Husband,1947,9,52,United-States,Black,in-person,0,USD,HS-grad,0,1994,1.0,50,Federal-gov,0,0,1,2600,1264,Transport-moving,Male,15141,Secondary,Married-civ-spouse,upper
234,6,1,Unmarried,1951,9,41,United-States,Black,in-person,0,USD,HS-grad,0,1994,1.0,35,Private,0,0,1,1820,1477,Tech-support,Female,15141,Secondary,Divorced,lower
2441,5,2,Husband,1963,9,30,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,40,Private,0,0,1,2080,1286,Craft-repair,Male,15141,Secondary,Married-civ-spouse,middle
1477,4,3,Husband,1965,9,25,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,60,Private,0,0,1,3120,1411,Transport-moving,Male,15141,Secondary,Married-civ-spouse,middle
2368,7,6,Not-in-family,1954,12,42,United-States,White,in-person,0,USD,Assoc-acdm,0,1994,1.0,40,Local-gov,0,0,1,2080,1057,Prof-specialty,Male,15141,Secondary,Never-married,middle
2205,5,4,Wife,1945,9,47,United-States,Black,in-person,0,USD,HS-grad,0,1994,1.0,40,Private,0,0,1,2080,1462,Machine-op-inspct,Female,15141,Secondary,Married-civ-spouse,middle
908,6,2,Husband,1957,9,49,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,40,Private,0,0,1,2080,1080,Craft-repair,Male,15141,Secondary,Married-civ-spouse,lower
4101,7,2,Husband,1966,12,43,United-States,White,in-person,0,USD,Assoc-acdm,0,1994,1.0,37,Private,0,0,1,1924,1298,Sales,Male,15141,Secondary,Married-civ-spouse,upper
1107,3,1,Husband,1959,13,41,United-States,White,in-person,4386,USD,Bachelors,0,1994,1.0,47,Private,1,4386,1,2444,1081,Exec-managerial,Male,15141,Higher,Married-civ-spouse,lower
2276,5,1,Not-in-family,1962,14,58,United-States,White,in-person,14084,USD,Masters,0,1994,1.0,40,Private,1,14084,1,2080,1404,Exec-managerial,Male,15141,Higher,Never-married,middle
2822,4,3,Husband,1958,10,64,United-States,White,in-person,0,USD,Some-college,0,1994,1.0,56,Private,0,0,1,2912,1260,Farming-fishing,Male,15141,Secondary,Married-civ-spouse,middle
1000,3,2,Husband,1963,10,43,United-States,White,in-person,0,USD,Some-college,0,1994,1.0,65,Private,0,0,1,3380,1461,Exec-managerial,Male,15141,Secondary,Married-civ-spouse,lower
3609,5,1,Wife,1969,13,33,United-States,White,in-person,0,USD,Bachelors,0,1994,1.0,32,Private,0,0,1,1664,1075,Prof-specialty,Female,15141,Higher,Married-civ-spouse,upper
349,3,2,Wife,1956,9,36,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,40,Private,0,0,1,2080,1290,Machine-op-inspct,Female,15141,Secondary,Married-civ-spouse,lower
4543,7,3,Unmarried,1965,15,57,Germany,White,in-person,27828,USD,Prof-school,0,1994,1.0,45,Private,1,27828,1,2340,1318,Prof-specialty,Male,15141,Higher,Never-married,upper
2163,5,1,Unmarried,1957,6,55,United-States,White,in-person,0,USD,10th,0,1994,1.0,33,Private,0,0,1,1716,1388,Other-service,Female,15141,Primary,Divorced,middle
3344,5,2,Husband,1954,10,23,United-States,White,in-person,5178,USD,Some-college,0,1994,1.0,60,Private,1,5178,1,3120,1497,Adm-clerical,Male,15141,Secondary,Married-civ-spouse,upper
3410,3,1,Own-child,1944,9,50,United-States,White,in-person,0,USD,HS-grad,1887,1994,1.0,40,Without-pay,1,-1887,1,2080,1159,Machine-op-inspct,Female,15141,Secondary,Married-civ-spouse,upper
2538,7,5,Husband,1940,13,55,United-States,White,in-person,0,USD,Bachelors,0,1994,1.0,40,Private,0,0,1,2080,1439,Craft-repair,Male,15141,Higher,Married-civ-spouse,middle
3986,6,5,Not-in-family,1967,11,70,Greece,White,in-person,10520,USD,Assoc-voc,0,1994,1.0,65,Private,1,10520,1,3380,1040,Exec-managerial,Male,15141,Secondary,Never-married,upper
3669,4,0,Husband,1937,16,44,United-States,White,in-person,0,USD,Doctorate,0,1994,1.0,40,State-gov,0,0,1,2080,1013,Prof-specialty,Male,15141,Higher,Married-civ-spouse,upper
266,5,1,Not-in-family,1939,8,26,Italy,White,in-person,0,USD,12th,0,1994,1.0,40,Private,0,0,1,2080,1497,Machine-op-inspct,Female,15141,Primary,Divorced,lower
3078,6,2,Not-in-family,1974,9,52,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,35,Private,0,0,1,1820,1407,Craft-repair,Male,15141,Secondary,Never-married,middle
3595,5,0,Own-child,1971,13,68,United-States,White,in-person,0,USD,Bachelors,0,1994,1.0,20,Private,0,0,1,1040,1445,Adm-clerical,Female,15141,Higher,Never-married,upper
594,5,1,Husband,1956,11,39,United-States,White,in-person,0,USD,Assoc-voc,0,1994,1.0,55,Private,0,0,1,2860,1219,Exec-managerial,Male,15141,Secondary,Married-civ-spouse,lower
396,7,2,Wife,1948,11,59,United-States,White,in-person,0,USD,Assoc-voc,0,1994,1.0,40,Private,0,0,1,2080,1013,Prof-specialty,Female,15141,Secondary,Married-civ-spouse,lower
3160,5,1,Not-in-family,1955,10,45,United-States,White,in-person,0,USD,Some-college,0,1994,1.0,50,Private,0,0,1,2600,1483,Handlers-cleaners,Male,15141,Secondary,Divorced,middle
1404,7,6,Husband,1951,13,41,United-States,White,in-person,0,USD,Bachelors,0,1994,1.0,50,Private,0,0,1,2600,1453,Exec-managerial,Male,15141,Higher,Married-civ-spouse,middle
560,3,0,Not-in-family,1964,10,55,United-States,White,in-person,0,USD,Some-college,0,1994,1.0,40,State-gov,0,0,1,2080,1017,Adm-clerical,Female,15141,Secondary,Never-married,lower
3980,6,1,Husband,1946,9,53,United-States,White,in-person,7298,USD,HS-grad,0,1994,1.0,50,Self-emp-inc,1,7298,1,2600,1440,Craft-repair,Male,15141,Secondary,Married-civ-spouse,upper
1683,6,0,Wife,1954,9,37,United-States,Amer-Indian-Eskimo,in-person,0,USD,HS-grad,0,1994,1.0,40,Local-gov,0,0,1,2080,1030,Adm-clerical,Female,15141,Secondary,Married-civ-spouse,middle
3915,5,4,Husband,1949,14,35,United-States,White,in-person,0,USD,Masters,0,1994,1.0,40,State-gov,0,0,1,2080,1234,Prof-specialty,Male,15141,Higher,Married-civ-spouse,upper
3183,7,3,Husband,1951,9,52,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,40,Private,0,0,1,2080,1143,Craft-repair,Male,15141,Secondary,Married-civ-spouse,middle
1485,7,0,Husband,1949,10,54,United-States,White,in-person,0,USD,Some-college,0,1994,1.0,40,Local-gov,0,0,1,2080,1468,Exec-managerial,Male,15141,Secondary,Married-civ-spouse,middle
3378,3,0,Husband,1953,15,44,India,White,in-person,0,USD,Prof-school,0,1994,1.0,50,Federal-gov,0,0,1,2600,1263,Prof-specialty,Male,15141,Higher,Married-civ-spouse,upper
3264,5,2,Not-in-family,1963,13,45,United-States,White,in-person,0,USD,Bachelors,0,1994,1.0,47,Private,0,0,1,2444,1311,Prof-specialty,Male,15141,Higher,Never-married,upper
2300,4,3,Own-child,1950,9,44,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,40,Local-gov,0,0,1,2080,1271,Protective-serv,Male,15141,Secondary,Married-civ-spouse,middle
1382,6,0,Unmarried,1965,10,62,United-States,Black,in-person,0,USD,Some-college,0,1994,1.0,40,State-gov,0,0,1,2080,1374,Adm-clerical,Male,15141,Secondary,Divorced,lower
2769,7,0,Not-in-family,1956,13,35,United-States,White,in-person,0,USD,Bachelors,2444,1994,1.0,45,Private,1,-2444,1,2340,1397,Sales,Female,15141,Higher,Never-married,middle
2041,7,4,Unmarried,1974,9,43,United-States,Amer-Indian-Eskimo,in-person,0,USD,HS-grad,0,1994,1.0,35,Private,0,0,1,1820,1388,Other-service,Female,15141,Secondary,Never-married,middle
1632,5,1,Wife,1965,13,41,United-States,White,in-person,0,USD,Bachelors,0,1994,1.0,40,Private,0,0,1,2080,1455,Exec-managerial,Female,15141,Higher,Married-civ-spouse,middle
814,5,2,Husband,1963,10,49,United-States,White,in-person,0,USD,Some-college,0,1994,1.0,60,Private,0,0,1,3120,1244,Sales,Male,15141,Secondary,Married-civ-spouse,lower
1888,7,4,Own-child,1968,10,22,United-States,White,in-person,0,USD,Some-college,0,1994,1.0,20,Private,0,0,1,1040,1231,Adm-clerical,Male,15141,Secondary,Never-married,middle
1741,5,1,Husband,1948,9,41,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,40,State-gov,0,0,1,2080,1355,Transport-moving,Male,15141,Secondary,Married-civ-spouse,middle
889,7,1,Unmarried,1959,13,47,United-States,White,in-person,0,USD,Bachelors,0,1994,1.0,55,Self-emp-not-inc,0,0,1,2860,1214,Exec-managerial,Female,15141,Higher,Divorced,lower
2710,4,0,Husband,1951,11,35,United-States,White,in-person,0,USD,Assoc-voc,0,1994,1.0,45,Private,0,0,1,2340,1427,Exec-managerial,Male,15141,Secondary,Married-civ-spouse,middle
